row_idx,AUC_P_Cell_death,AUC_P_Hepatocyte_injury,AUC_P_Inflammation
4989,27499.853777990447,28802.728116686434,29327.88797516942
4990,27234.722994454572,28801.303223584207,29214.251402716753
4991,27234.723014648574,28801.30322358411,29214.251402716865
4992,27532.501820057234,28802.41560376801,29323.74675765456
4993,27532.501820125555,28778.27841744492,29323.746757903325
4994,27578.07795920339,28778.2896392392,29323.746758361933
4995,28707.6729138869,28781.025851718674,29323.746758052657
4997,28707.672914645012,28712.029969110576,29276.637952392804
4996,28707.67291393148,28712.029969939533,29323.746757749257
4998,28707.756862803235,28712.130424725423,29276.637952370907
4999,28707.756862802475,28712.130424725558,29276.63795237065
5001,28783.02565296463,28714.120126452224,29332.355255306466
5000,28783.025653602832,28714.120121914035,29332.355255233888
5002,28783.02565296458,28714.120126452235,29332.355255306575
5005,28783.025653079592,28839.556428556094,29332.35525499235
5003,28783.025652962962,28714.12012645216,29332.35525531452
5004,28783.025653145975,28843.297143763804,29332.355254305687
5007,28779.074185315116,28839.556333685738,29332.35525415821
5006,28783.025653086628,28839.556428350224,29332.35525500145
5008,28779.07418543669,28811.734134073522,29332.355255228787
5009,28779.074185436406,28811.73413407364,29332.355255228587
5010,28779.013191661732,28811.733668876164,29332.35525511604
5011,28779.01319148855,28811.73366669999,29332.355254803326
5012,28778.950267382515,28811.73322314928,29332.355254803653
5013,28778.950268396344,28811.733219754253,29332.35525432499
5014,28778.979602497562,28811.733991528592,29332.35525432884
5015,29254.8637813818,28380.984768935297,29594.24224315677
5016,29239.959296934954,28377.55476075381,29574.66650001153
5017,29239.959297135418,28377.554760798772,29574.666500012034
5018,29239.959293440097,798.1041055939506,29574.66649998867
5019,29239.93282111038,798.1040995885655,29574.66649998582
5020,29239.93282111038,798.1040995348606,29574.6664999785
5021,29239.932821110397,798.1040995036174,29574.666499995976
5022,29239.932825065705,1044.5899886555103,29574.666500051215
5023,29239.932825065756,1044.589989170588,29574.666500069696
5024,29239.932825065756,1044.589989170588,29574.666500069696
5025,29239.976178455006,1044.5901217174621,29574.66650010409
5026,29239.976178455003,1044.5901217977375,29574.666500113868
5027,29239.976178601562,1044.5901218560002,29587.182222204134
5029,29240.005314923575,1044.5902165283524,29587.182222722582
5028,29239.976178601544,1044.5901218754539,29587.1822222041
5030,29240.005314923583,1044.590216469532,29587.182222726504
5031,29240.516376125655,1044.5902187089137,29587.18222268206
5032,29240.516377377695,1044.4952020417727,29587.182222688265
5033,29240.51637737767,1044.4952021325964,29587.182222693948
5034,29255.942900091024,1044.621300393566,29606.45834535425
5035,29255.942900087768,1044.8539104299853,29606.458345342748
5036,29255.942900087768,27631.451775633137,29606.4583453535
5037,29238.778767617423,27628.412912778153,29586.338987685973
5038,29238.77876761744,27628.412912766355,29586.338987698153
5039,29238.778767617412,27628.412909884213,29586.338987676478
5040,29228.191476237793,27625.890914193842,29572.018054901804
5041,29226.452227151873,27625.890590017174,29572.018055008266
5042,29226.452229079216,27508.469640104537,29572.018054988028
5043,29226.452229079183,27508.469600971963,29572.018054950393
5044,29226.45222847752,27508.469637324826,29572.018054871376
5045,29226.45222847752,27508.469637337665,29572.018054888726
5046,29226.45222846288,27508.469648038736,29572.01805487893
5047,29226.45222846288,27508.4696480486,29572.01805486572
5048,29226.452228410228,27549.367875348777,29572.018054942673
5049,29217.453100662304,27549.356366523447,29572.018055076285
5050,29217.453100662304,27549.356366523483,29572.01805507602
5051,29217.453099021433,27600.35823467803,29572.0180553006
5052,29218.272406249678,27603.546080920343,29572.018054892134
5053,28973.549290494855,27590.070661181948,29572.01805511349
5054,28973.549286053305,27590.070660718542,29572.01805512797
5055,28973.56592812022,27590.07192893626,29572.018055127515
5056,28973.56592790877,27487.19232308013,29572.018054979275
5057,28973.565927305914,27429.520401546994,29572.018054888504
5058,28928.776709300768,27429.14846722348,29525.908224040937
5059,28928.776709054764,27429.14846441547,29359.170505749444
5060,28928.77670905478,27429.148464690308,29359.170505744758
5061,27558.451337874605,27429.086396963176,29359.170505405946
5062,27558.451337874605,27429.086396963176,29359.17050540595
5063,27558.49263042826,27429.089347597197,29359.170505384493
5064,27558.4926308592,27440.819716690312,29359.170505691236
5065,27558.492631491805,27440.819717629314,29359.17050570413
5066,27558.492631488793,27440.819717628965,29359.170505701924
5067,27558.492631122557,27440.819723729743,29359.170504382044
5068,27504.24640075284,27440.816669174586,29359.170504385867
5070,27504.24639876545,27000.47430339046,29359.17050462558
5069,27504.246397974974,26959.407116586997,29359.17050473248
5072,27504.05557896469,26998.58920903314,29359.170505882044
5071,27504.055578152736,26998.589208566118,29359.170505844304
5074,28436.245983078625,27419.733919677583,29559.12172634808
5073,27504.05557857629,26998.589207550733,29359.170505852737
5076,28436.24598182916,27446.97398360896,29559.121726795463
5077,28436.25937692728,27446.97485988879,29559.121726691854
5075,28436.245981827833,27446.97397323312,29559.12172679355
5079,28349.962223258586,27433.637684018027,29518.36468240485
5078,28349.962222684946,27441.873608146117,29518.364682216124
5080,28231.545907261876,27425.45475190375,29452.010598292785
5081,28231.545911703055,27425.454751377594,29452.010599321577
5082,28231.545907275016,27425.45475228811,29452.01059831312
5083,28231.54590727498,27425.454751707566,29452.010598288696
5084,28257.334332840866,27429.89054773243,29452.01059948052
5085,28257.334332840852,27429.890547736264,29452.010599468274
5086,28364.287908774324,27438.977086544444,29521.64672315539
5087,28364.287909541577,25434.49868409925,29521.646722663892
5088,28364.28791183679,25434.498670739704,29521.646722660083
5089,28364.28791047728,25354.95264819882,29521.646722651272
5091,29093.099208825843,25436.87503170283,29521.646722632217
5090,28364.287907184524,25436.47612903818,29521.646722625355
5092,28774.400593920516,25349.91198963872,29521.646720757828
5093,28774.400594034374,25349.911995681716,29521.64672285081
5094,28774.40058964723,25349.911952908617,29521.64672286105
5095,28774.40059297892,25349.911989902474,29506.194848533687
5096,28774.40059297892,25349.911989902474,29506.194848533687
5097,28774.40058907288,25388.674759257687,29506.194848535877
5098,28774.400588845725,25388.674754800537,29506.194848595776
5099,28774.40059540466,25388.674756881865,29506.194848595685
5100,28774.400595404426,25388.674757415967,29506.194848619292
5101,28774.40059387422,25497.82949850103,29506.194848335705
5102,28753.297029074507,25493.31468416107,29473.812267602207
5103,28752.90622533798,25492.57537912612,29473.812267414578
5104,28752.906225447627,25781.893237767727,29473.812267793022
5105,28752.847643783403,25781.887704199824,29473.812267785197
5107,28752.847643766054,28513.35001710726,29473.81226866383
5106,28752.847643674773,26561.167930752104,29473.81226848383
5108,28752.847642373657,28516.772287940435,29473.812268555364
5109,28752.847644191246,28516.772288162298,29473.81226851014
5111,28753.30376292076,28516.772667101024,29473.812268511305
5110,28753.30376292079,28516.772667101075,29473.812268487207
5113,28773.26683185135,28516.83843876188,29473.812268469293
5112,28753.30376292078,28516.772667088626,29473.812268496284
5115,28772.768349039972,28515.803795806292,29473.812268770893
5114,28773.266831851317,28516.83843876191,29473.812268499492
5117,28772.8061326908,28515.812955376503,29473.812268676258
5116,28772.76834903997,28515.803795806263,29473.812268726586
5119,28766.943543905123,28515.751513063944,29473.81226843108
5118,28766.943543905105,28515.75151306404,29473.81226839936
5120,28766.94354390509,28515.751513064002,29473.81226844574
5121,28766.94354384039,944.5802764246084,29473.812268262423
5122,28766.943546698818,945.3277430029009,29473.812268339614
5123,28807.082154138257,945.5252693696891,29537.011435383043
5124,28807.082154138257,945.5252693696891,29537.011435383043
5125,28807.082157088844,945.525269430992,29537.011435371696
5127,28807.082156229633,945.5252694151666,29317.720405979417
5126,28807.08215645588,945.5252694263388,29537.01143534526
5128,28807.082156230863,945.5252694063576,29317.720405966265
5130,28806.930300353288,945.5185288849315,29317.720406397977
5131,28762.78168465352,945.5145467590725,29317.720406465316
5129,28806.93030035284,945.5185288808144,29317.72040632606
5132,28762.78168465252,945.5145467714669,29317.720406469703
5133,638.5923423502988,28349.151041413374,29291.631740757308
5134,638.5923423383613,28365.93983371813,29291.631741020836
5135,638.5923423427087,28365.939833779245,29291.631740927915
5136,638.592342339592,28455.924720833624,29291.631740569723
5138,667.5521782096484,28463.975482791815,29350.408763671934
5139,675.2895408695891,28463.98465463661,29350.40876314819
5137,668.0693603764653,28466.14537245305,29350.40876286792
5140,27098.914091423852,28563.68898293383,29350.408763099636
5141,27098.91407905744,28577.009287779485,29350.408763118903
5143,27098.91409407075,28577.00928779251,29350.408763088573
5142,27098.91409293912,28577.009287754023,29350.408763057916
5144,27098.914099698253,28586.66982405889,29350.408763401978
5145,27098.91409981115,28586.669825337533,29515.195546186085
5147,27098.914096818342,28807.26855324798,29515.19554635985
5146,27098.914098336274,28662.427777592613,29515.19554638633
5148,27098.914096818342,28807.268553247977,29515.195546360315
5149,27098.914096821652,28807.268553247977,29515.19554635985
5150,27337.09843598205,28810.44860954397,29570.57384943653
5151,27337.09843598205,28810.44860954397,29570.57384943653
5152,27337.238806282636,28810.456468370765,29570.573849428773
5153,27337.23880481926,28810.456468090983,29570.573849202046
5154,27337.238806007277,28810.45646809147,29570.57384918973
5155,27454.391080536825,28812.421063200276,29598.487926505717
5156,27454.391067838893,28812.421063201487,29598.48792649641
5157,27451.027589699122,28812.420583390893,29598.48792597336
5159,27450.89132702272,28812.41498817094,29598.487925964313
5158,27450.89132702272,28812.41498817094,29598.487925964313
5161,27439.29851979227,28812.414649617527,29598.487926626374
5160,27450.891327025412,28812.414988170938,29598.487925964313
5162,27442.95724673789,28816.9243948166,29598.487926726197
5163,27442.957247263126,28816.92439481672,29598.487926738897
5165,27444.394465690602,28816.92440873493,29598.48792663788
5164,27442.95723815308,28816.924394819678,29598.48792673926
5166,27444.394467536622,28816.924408735526,29598.48792667698
5168,27533.92264526526,28818.15412379554,29604.09031607279
5169,27533.92870904765,28818.15430094788,29604.090316100926
5167,27533.92264490987,28818.15412381716,29615.401714561016
5170,27533.928708965985,28818.154298877067,29604.09031736476
5171,27533.928708584288,28818.154299659647,29604.090317196944
5172,27533.928709050295,28818.154299659625,29604.09031716024
5173,27533.928709454703,27938.795380324806,29604.0903171659
5174,27533.928709131793,28060.120131593547,29604.090317193222
5175,27533.92766696199,28060.11915283138,29604.090317169874
5177,27533.927666929412,28113.207274494154,29604.09031750958
5176,27533.927666608353,28130.532584860295,29604.09031734663
5178,27533.927666207564,22767.913703536367,29604.09031726856
5179,27533.925976661907,22767.901462509453,29604.0903172556
5180,28941.161210877723,22769.78062799463,29604.09031718827
5181,28941.161210877723,22769.780596396886,29604.090317200193
5182,28941.16121186244,22769.780605311367,29604.09031717556
5183,28941.16121191542,22769.780698837014,29604.090317189504
5184,28941.161211915496,22769.780693135734,29604.090317189148
5185,28941.16121199238,25208.027518240386,29604.09031720098
5188,28941.16121176631,25208.02738075709,29604.090317214002
5186,28941.16121166973,25208.027512802888,29604.0903171778
5187,28941.161211766885,25208.027420546692,29604.090317175916
5189,28930.667600210138,25207.026902609676,29594.798541743985
5193,27247.898168452895,27167.90813572218,29225.52841609664
5192,27247.898166483435,21414.267643310402,29225.528415726614
5191,28930.6675956791,25181.995645051582,29594.798541621873
5194,27247.898174694674,27167.908144300614,29225.528416072608
5190,28930.667593541217,25207.02692470401,29594.798541750206
5195,27247.898169438944,27167.908140133575,29276.32967740175
5197,27247.89817165531,27172.727311222574,29276.32967685638
5198,27247.898175488925,27187.312570979582,29276.329676564492
5199,27244.63626537048,27187.312565061966,29276.329676592384
5196,27247.898174144862,27172.727317519508,29276.32967688564
5202,27244.636261097294,27187.312560393802,29276.32967657863
5203,27326.13374371588,27187.312646305938,29276.329676611054
5200,27244.636261091524,27187.312560394334,29276.329676574976
5201,27244.636261091524,27187.312560394334,29276.329676574976
5204,27326.133744540777,27187.312646047398,29429.576586300627
5205,27326.13374593184,27187.312647370803,29429.576586354815
5207,27547.003260333615,28540.735295409788,29517.353925961994
5206,27326.133746211446,28531.03845402397,29429.576586930416
5208,27547.003259995225,28540.73529540919,29517.35392596147
5209,27547.003259994985,28540.735295409228,29517.353925966225
5210,27546.68691836581,28540.734376706456,29517.3539260036
5211,27546.686918200805,28540.73437670641,29517.353925995776
5212,27533.979394541522,28540.73436666145,29517.35392598172
